reviewId,userName,userImage,content,score,thumbsUpCount,appVersion,reviewDate,replyContent,repliedAt,appVersion_1
0c8b30fc-cc9c-46dd-8b75-cc996e6a665b,Aurilia Lutvena Pratiwi,https://play-lh.googleusercontent.com/a-/ALV-UjUc2Cr2y-JGt8HtCQEXwtX4TZXVI4fTVEoUbYp1qQ-29RGv7o16,g suka bgt sm sistem go food ny; mau nikmatin promo malah gd driver yg mau ambil pdhl ud nungguin lebih dari sejam setengah karna tulisan (beberapa menit lgi karna telat) gitu mulu; bahkan mau confirm sm pihak resto jg gbisa karna fitur chatny dari lama ud g dikasi akses,2,1,5.8.1,2025-01-30 15:42:48,Mohon maaf atas kendalanya; Kak Aurilia. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk; atau tidak ada driver di dekat restoran. Mohon menunggu beberapa saat dan coba kembali; ya. Jika ada pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek-mu; ya. ^Maya,2025-01-30 16:34:48,5.8.1
d67eb0e0-458c-4e24-b64d-78ed6191dc8b,nadine,https://play-lh.googleusercontent.com/a/ACg8ocJluPjsmUdGFkBkLlG9Wx2LNg7C5mnyLhRPP3cPmu3ULg6oww=mo,jelek; ga bisa nemuin alamatnya di andro tpi di iphone bisa pdhal alamatnya sama aja dan format ketikan nya udah bener.,2,3,5.8.1,2025-02-04 10:34:53,Hai; Kak Nadine. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru; ya. Jika titik masih bermasalah; laporkan melalui halaman Bantuan di aplikasi > ketik "Rute dari/menuju lokasi titik jemput/antar saya bermasalah" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maura,2025-02-04 11:02:02,5.8.1
415f9439-bf17-4b89-aee8-91f2e8584d7f,Alifah Ayu,https://play-lh.googleusercontent.com/a/ACg8ocJoXdv_SjQuiNSs_pALOzF5NxIYjw80zr0E4J1CGKAlfvS0NQ=mo,saya tidak dapat membatalkan pesanan makanan padahal restoran sudah tutup dan saya tidak dapet driver siapa dan info pesanan saya dari tadi pengemasan terus menerus selama 40 menit lebih,1,1,5.7.2,2025-01-28 16:15:30,Hai Kak Alifah; mohon maaf atas ketidaknyamanannya. Ke depannya; jika kamu mengalami hal serupa; klik 'Butuh Bantuan' pada halaman pemesanan; lalu pilih alasan pembatalan yang sesuai; ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura,2025-01-28 16:44:12,5.7.2
03f055b4-bb79-4133-a28e-8a12fa0edd37,Dharmawan Setiadi Doken,https://play-lh.googleusercontent.com/a-/ALV-UjXSxcjsgE7NFDYt2O3gAdAVpAfij4D7tuBBadInuA-ajBcl51i8CQ,Gopaylaternya terlalu berlebihan; Tlat 1 hari beneran dikenakan 50rb dong!! Padahal gajian kadang tlat 1-2 hari.. Untung banyak Paylater2 lain yang lebih manusiawi.,5,8,5.9.1,2025-02-05 01:26:57,,NaT,5.9.1
ff7e891d-9156-44cd-aba7-be6811c45170,Siti Nurfauziah,https://play-lh.googleusercontent.com/a/ACg8ocIqnipEz7n5lwKQ8nTxiiIBne35L8CvO4OnsS6XpXbRr01VZw=mo,Gojek makin kesini makin gjls. Segitu banyak nya gojek di deket stasiun gaada yg ngambil sama sekali posisi saya lagi mau kerja buru buru. Lebih baik ojek pangkalan meskipun mahal yg penting sat set,1,4,5.8.1,2025-02-03 23:53:19,Mohon maaf atas kendalanya; Kak Siti. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk; atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali; ya. Jika ada pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek-mu; ya. ^Maya,2025-02-04 01:10:47,5.8.1
9b5a0c07-ac91-4e7d-8c8a-72edb282dab4,Doni Wikono,https://play-lh.googleusercontent.com/a-/ALV-UjVGdD5fQsTfeKPxmZCpzFnqSWR-msaOoM5W9ZeR2lajZyZNoLe9,Sebagai customer sangat menyayangi ketika saya harus bayar normal tapi ke driver hanya 5000 dapatnya pantesan orderan lama dan ga diambil driver,1,2,5.9.1,2025-02-11 13:38:14,Hai Kak Doni; terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya; silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura,2025-02-11 14:51:15,5.9.1
0cceebf5-7619-4f28-bcab-7e8db6437b70,Tirta Indra,https://play-lh.googleusercontent.com/a/ACg8ocLQeDmdhDipZnjgw3SSEGdkFzMkAv3nt-qA_znJqTsaTOz2EA=mo,Cari pekerja nya yg ga palah pilih cuaca khusus untuk driver gocar nya . Mendingga usah aktif sekalian ketimbang aktif ga mau nerima pesanan. !!,1,1,5.7.2,2025-01-25 14:38:26,Mohon maaf atas kendalanya; Kak Tirta. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk; atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali; ya. Jika ada pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek-mu; ya. ^Maya,2025-01-25 16:24:43,5.7.2
641afb96-f899-4803-8057-9855e7cf58e6,Dodi Sumanda,https://play-lh.googleusercontent.com/a-/ALV-UjU8lqgxPs-5pD-yJ2pgqLzzrZPVODD-oIEe-YZQrGS1dRSyHIES,Kasih paham para pekerja nya; kalo mau kerja jangan pilih pilih kerjaan Banyak driver tapi di waktu tertentu alasanya yg pesen lagi rame. Tolong..,1,105,5.10.1,2025-02-24 14:07:01,Mohon maaf atas kendalanya; Kak Dodi. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk; atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali; ya. Jika ada pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek-mu; ya. ^Maya,2024-12-01 10:50:04,5.10.1
dff5d591-5c95-4387-a20f-9f12c933f616,Linda xyz,https://play-lh.googleusercontent.com/a/ACg8ocKcMYo9Hi697K2x1_WWhewW9dUONaT3N1qOAi_u_UVgYGUjXg=mo,Biaya penanganan go food sampe 22 ribuan..tambah biaya parkir 3000. Kemahalan. Untuk yg beli dgn pembelian minim mah mikir lah pake gofood. Mana diskonnya pelit. Mohon ditinjau ulang lg. Kurangi biaya penanganan itu. Klo kemahalan gak jadi beli.,2,3,5.7.2,2025-01-25 08:00:29,Mohon maaf atas ketidaknyamanannya; Kak Linda. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi; termasuk pengembangan layanan melalui inovasi dan teknologi. ^Maya,2025-01-25 08:48:58,5.7.2
6d84339d-63fa-49c2-89bd-7e8258af2cd5,Defita Febriyani,https://play-lh.googleusercontent.com/a/ACg8ocIususJQGiFKvXrXKiBq8OnZPYiQdZg6JCL3TckMmiBVlAInQ=mo,Baru juga daftar gopay plus selama 3bulan; ehh tau tau gopay later dinonaktifkan.. rugii banget.. kalo mmng tdk boleh dipakai vouchernya yaa jangan kasih kita voucher . Giliran dipakai alah gopaylaternya dinonaktifkan.. aplikasi aneeh,1,2,5.8.1,2025-02-05 04:03:47,Hai Kak Defita; mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu; silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-036-0657-10926 di subjek email; ya. ^Miko,2025-02-05 06:57:26,5.8.1
6f2b7301-ebdc-4279-8673-52c121a994cc,Shahrul Nur Wanda,https://play-lh.googleusercontent.com/a-/ALV-UjXt5KeHAmzHzP87a38dW7T60oLq83Ma3DOK3Vsb6j42n75CFoRv,gojek gmna ini saya udah laper dari jam 11 mesen makan di go food; pas udah di pesen udah nunggu lama² pas drivernya udah sampe gataunya restonya tutup; skrng juga saya udah nunggu 40 menit belom jadi juga udah di beda resto; penanganannya gmna ini? harusnya harus lebih tegas lagi sama resto² yg ga jelas kaya gini!,1,0,5.12.1,2025-03-03 17:41:18,Hai Kak Shahrul; mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek; silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa,2025-03-03 23:19:53,5.12.1
518a5811-76ed-4c23-8b06-e767624ad1df,Puji Rahayu Taurusita,https://play-lh.googleusercontent.com/a/ACg8ocK0IEW4hb5hDm7cY_YdQTSRqA7AwMTzHMkufrUtkKjx9pF6cw=mo,Maaf lama dan sistemnya nganter penumpang dulu . Mahal tapi pelayanan tidak oke. Mahal ga papa asal cepat. Sdh lama mahal lagi,1,3,5.7.2,2025-01-26 13:00:38,Mohon maaf atas ketidaknyamanannya; Kak Puji. Terkait ulasanmu; kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Maura,2025-01-26 14:17:13,5.7.2
d5d6b669-440d-430f-8194-ac935a61f99e,Ida Dahlia,https://play-lh.googleusercontent.com/a-/ALV-UjUdhkx9z3o-aYht1MGIzf_Jty46YJg0hm532RCF94vxxj1Kwf4,Kenapa ya saat dibutuhin selalu paylater dalam pengecekan rutin ....wooy akutuh pemakai setia;byr tepat waktupula tapi setiap awal bulan mau dipake gini Mulu kejadiannya kan menyebalkan parah.,1,8,5.13.1,2025-03-11 05:12:21,Hai Kak Ida; mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu; silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-070-0551-58388 di subjek email; ya. ^Melisa,2025-03-11 05:52:09,5.13.1
598d4f51-2b72-4261-b3e8-a6a9f12612c1,Rames Mashuri,https://play-lh.googleusercontent.com/a-/ALV-UjUdTiAZhoRmKDN2WM3xp9AW4P8FgjeEPdt6rfHOMfaeTGygN7eR,Ahkirnya beri ulasan lagi di tahun 2025 setelah ulasan saya di 2017. Saya nambah biaya layanan agar cepat sampai ordera saya; jarak antara resto dan rumah enga ada 1 km; tapi bisa terlambat untuk pengantaran saya,2,0,5.12.1,2025-03-09 12:18:25,Hai Kak Mashuri; mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek; silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko,2025-03-09 13:05:42,5.12.1
8c6acbde-0402-4df8-a7a5-d9ab885099cc,Atnis itawaites,https://play-lh.googleusercontent.com/a/ACg8ocIArpQMZYWYVQOZk2Cbvgm2c8ukxNyBJkDmNj0RKm3GVbrddg=mo,luar biasa aplikasinya; memudahkan saya mencari sesuatu yang saya inginkan; transportasi atau belanja mantap; terimakasih🙏🏻,5,5,5.9.1,2025-02-09 16:25:03,,NaT,5.9.1
9ab2972f-6ecd-4e3b-8c92-a7fcbb365013,Desy Aryani,https://play-lh.googleusercontent.com/a/ACg8ocInn9lQOpwYv8qYXuk_Nx6-SSG--M6gm9YZgHtfWxUTRcuuQQ=mo,Sangat membantu n bagus aplikasi ini.aalhmd nya sllu dpt driver yg ramah;sopan;baik n sabar,5,0,5.9.1,2025-02-09 12:48:08,,NaT,5.9.1
8a00f0c7-ebd5-4997-b1f4-8c8d8c429b29,B_0069_ Chaerunnisa Arini,https://play-lh.googleusercontent.com/a-/ALV-UjWgwt1q9uUz_Dd8ODcCsgzoEaCs8ZCW-WJEvVLsRHITBUA3rjg,selalu gabisa ngeklik chat padahal udh di pencet or klik berulang kali tapi susah bgt masuk room chat jadi sering miscom sama driver; tolong diperbaiki fiturnya.,3,0,5.11.1,2025-03-03 01:54:53,Hai Kak Chaerunnisa; mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru; ya. Jika masih berkendala; silakan laporkan melalui halaman Bantuan > ketik "Kendala tampilan dan notifikasi" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Melisa,2025-03-03 02:02:57,5.11.1
896fc576-4fdf-47b5-824e-e3a08735cd21,Tanjali Khusniyati,https://play-lh.googleusercontent.com/a/ACg8ocIGySHOhOCS8cWtQZoR1OsPFBoPA7zpWuqy5Ks53GUq2JTW1A=mo,Aplikasi rampok. Masa akun udah lama dan masih polos di isi saldo masuk!! Akun pun ga bisa di buka !!,1,5,5.11.1,2025-02-28 21:54:13,Hai Kak Tanjali; mohon maaf atas kendala yang kamu alami. Sebelum login; pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu; ya. Untuk info lebih lanjut; silakan ke halaman bantuan login di aplikasi dengan cara klik ikon "?" > pilih "Tidak bisa masuk ke akun Gojek" > pilih "Saya mendapatkan notifikasi eror". ^Miko,2025-03-01 15:05:01,5.11.1
979d3811-d784-4f49-bbcd-8babedef68dd,Anwan Sulthon,https://play-lh.googleusercontent.com/a-/ALV-UjU59iQ8-UOYskN2RxfiyAjpVM2tBxw2Edtre04L5eyArqgGpAIM,Aplikasi gak jelas mau ngubah alamat pengiriman gofood gak bisa karena sudah diterima resto padahal pihak gofood bisa nyampai kan ke resto untuk tidak di buat dulu karena salah alamat admin gojek nya aja yang males,1,1,5.10.1,2025-02-14 06:12:59,Hai Kak Anwan; mohon maaf atas ketidaknyamanannya. Ke depannya; jika kamu mengalami hal serupa; klik 'Butuh Bantuan' pada halaman pemesanan; lalu pilih alasan pembatalan yang sesuai; ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura,2025-02-14 07:52:08,5.10.1
97bceb65-a673-461a-b04d-327b38faf5a1,Glory Simamora,https://play-lh.googleusercontent.com/a/ACg8ocJdi4kAmrjz5k8JeG6VuX79EB2QlsHu_T33nDqCLkeVD6v3Yw=mo,ga bisa membatalkan pesanan gofood 🥲. saya belum pencet "pesan dan antar sekarang" tapi tetep masuk list / item,2,0,5.12.1,2025-03-09 06:34:25,Hai Kak Glory; mohon maaf atas ketidaknyamanannya. Ke depannya; jika kamu mengalami hal serupa; klik 'Butuh Bantuan' pada halaman pemesanan; lalu pilih alasan pembatalan yang sesuai; ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura,2025-03-09 07:03:19,5.12.1
9a573a71-076f-4216-b30b-a9beed0a0403,Bang Acél,https://play-lh.googleusercontent.com/a/ACg8ocKNJ_93MjnfGNmJss9kcvYzypZimuIIppo5vb9sXA2H0pvgkg=mo,Agak lain nih; saya top up lewat M_bca di atas 100 gak masuk masih minus; padahal udah kepotong saldonya; pas nyobak top up 10k masuk; sampek tak cobak 3x masuk semua yg d atas 100k zonk cuk,1,0,5.7.2,2025-01-25 14:55:04,Mohon maaf; Kak Acel. Pastikan kamu sudah cek halaman Riwayat GoPay-mu dan semua data sudah sesuai. Jika saldo masih belum masuk; laporkan melalui halaman Bantuan di aplikasi Gojek > ketik "Top up GoPay belum masuk" di kolom pencarian > pilih artikel dan klik tombol yang tersedia di bawah "Masih memerlukan bantuan?". ^Maya,2025-01-25 16:31:36,5.7.2
772c8b3d-822c-48c9-8656-8140912eb725,ARTA YOGA,https://play-lh.googleusercontent.com/a-/ALV-UjXDhxg7X80eeArCNz-AtyNQf4MeTdc_1B1B4_DKeloOKM3BRnHR,Sekarang gojek tidak seperti dulu;tidak hujan tidak macet driver byak yg mangkal tapi orderan sering tidak dapat driver ;kalau pun dapat lamaa banget..pernah order nunggu lama sampai hampir satu jam akhirnya tidak dapat driver dan saya pergi sendiri ke restonya seanjang jalan yang saya lewati driver mangkal banyk kok tadi pesanan saya dapat driver anehh..dan yg saya kasihan resto nya sudah memproses pesanan saya walau katanya tadi ada peringatan jangan siapkan pesanan. Mohon di perbaiki,4,2,5.9.1,2025-02-07 15:22:19,,NaT,5.9.1
1ede6b49-9fea-4928-bd06-969bb6bcbfc1,My Nie,https://play-lh.googleusercontent.com/a/ACg8ocIIkuM6HRKkVmpizLG-sb6EU0rMViAE4ITPkdNwXGAi3nVbPw=mo,Pesan di go food belum 1 detik g bisa di cancel padahl salah pilih menu; kapok g bakal lgi go food mending ke oren; chat Cs berkali2 jg g nyelesain masalh ada no telfon cs jg g bisa di hubungi jadi berasa kya di tipu,1,2,5.9.1,2025-02-08 02:51:08,Hai Kak @My Nie; mohon maaf atas ketidaknyamanannya. Ke depannya; jika kamu mengalami hal serupa; klik 'Butuh Bantuan' pada halaman pemesanan; lalu pilih alasan pembatalan yang sesuai; ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura,2025-02-08 03:01:28,5.9.1
fc31c94e-549c-4505-a2b3-401292dc93e2,yuniza ramadhani,https://play-lh.googleusercontent.com/a/ACg8ocJOrzxOgQnFYPnqG-3igm27QPCpunoF5dpz81e00U9PliYJTFY=mo,Udah jarang ada promo. Biaya layanan naik dan ongkir juga naik ga masalah; tapi pelayanan dan loyalitas yang dikasih kurang.,1,4,5.8.1,2025-02-04 04:19:03,Hai Kak Yuniza; mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya; silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya,2025-02-04 05:13:50,5.8.1
8b539f4e-c81f-4e9a-ab05-5af015e97606,Zulfa Ningtyas,https://play-lh.googleusercontent.com/a-/ALV-UjWB8UV-L_peZ0r_mPhdDtCTxdFOAXvO9BOLkR06_mWecgXQMsb5,Tingkatin terus aplikasi dan banyakin promonya yaa; overall udah best tapi semoga bisa terus dsn makin bagus kualitasnya yaa,5,7,5.9.1,2025-02-08 00:22:47,,NaT,5.9.1
70042723-a1ac-4873-a50e-8dc5a2b34909,Tiwi Pratiwi,https://play-lh.googleusercontent.com/a/ACg8ocKKZ1fc_bAwVmCI-a3OD5yEIVe8vQgTqVYDdkh7Jpjxhco_Bw=mo,Tolong untuk layanan gofood; restonya kalo tutup jangan tetep tersedia di app. Terus kalo cancel makanan di resto tutup malah nyangkut di driver lain. Buang2 waktu tau,2,2,5.7.2,2025-01-28 12:21:29,Hai Kak Tiwi; mohon maaf atas ketidaknyamanannya. Ke depannya; jika kamu mengalami hal serupa; klik 'Butuh Bantuan' pada halaman pemesanan; lalu pilih alasan pembatalan yang sesuai; ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura,2025-01-28 12:36:22,5.7.2
5947d524-4875-4459-b1f2-9cad29271aa0,Wildan Nurkholis Lapiana,https://play-lh.googleusercontent.com/a-/ALV-UjUUmpqMw3pTvjHAeRAuSY9jhdWteIHZ2opTdLUGSUVWP1WacBg,Maps selalu tidak akurat; fitur chat driver sering tidak bisa ditampilkan.,2,5,5.11.1,2025-02-28 08:13:27,Hai; Kak Wildan. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru; ya. Jika titik jemput masih bermasalah; laporkan melalui halaman Bantuan di aplikasi > ketik "Rute dari/menuju lokasi titik jemput/antar saya bermasalah" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Melisa,2025-02-28 09:41:19,5.11.1
d69a11a0-cfa4-42c2-afb7-c1a81f7a7b43,Basyir Jabar,https://play-lh.googleusercontent.com/a-/ALV-UjUwyQIKBDUf7SVtNK_yJSUwqR0o2VCde1kgmDJK6pLVAC2Z_L-S,Saya sudah sering menggunakan aplikasi dengan harga mungkin relatif cukup tinggi tentunya dengan kualitas yang sangat baik.,5,4,5.10.1,2025-02-19 10:31:54,,NaT,5.10.1
a976c9da-d9ca-43a4-91ad-7e189ebc6238,NI PUTU KARTIKA,https://play-lh.googleusercontent.com/a-/ALV-UjWKgLKFoMKW3-s13cJ2-wrDM17fmq27FOqoe88nCylwd5OKb316rg,Saya menambahkan alamat tersimpan gak bisa; bahkan alamat tersimpan sebelumnya banyak saya hapus tapi tetep gak bisa. hhemb,1,0,5.13.1,2025-03-11 05:50:43,Hai Kak Kartika; mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru; ya. Jika masih berkendala; silakan laporkan melalui halaman Bantuan > ketik "Kendala tampilan dan notifikasi" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Melisa,2025-03-12 10:41:03,5.13.1
75013a1f-bf5f-47c3-b139-d6d3013e97e8,Muhammad Ichsan,https://play-lh.googleusercontent.com/a-/ALV-UjWWiuGkRC-q64ID-j3G0dqrXV6lVARt7NBpHi-yfg_qZ5my7jj8,Apk payah saya nunggu hampir 2 jam ngak ada yang menerima; sekali sudah di terima malah ngak mau driver nya; malah katanya cari yang lain aja mas katanya gitu,1,2,5.8.1,2025-02-07 06:04:41,Mohon maaf atas ketidaknyamanannya; Kak Muhammad. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk; atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali; ya. Jika ada pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek-mu; ya. ^Maura,2025-02-07 06:31:55,5.8.1
a7d80cf9-87de-4236-ac0b-3a22eb2ca407,Anggi Syahputra,https://play-lh.googleusercontent.com/a-/ALV-UjVN874EnUCIOLkY45dFUl1wNz7ShH6c5mU9LiHRToiPUfT9Fo8c,Untuk gojek tolong lah fitur chat untuk saat pemesanan itu di aktifin dengan penjual nya kalo pesan ga ada menu pilih custom nya gimana mau request nya,3,1,5.10.1,2025-02-17 11:09:28,Hai Kak Anggi; mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya; silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura,2025-02-17 11:34:30,5.10.1
05b98ab1-3006-4084-aef9-9f974e75cecb,taufan megananda,https://play-lh.googleusercontent.com/a/ACg8ocKU9kthogKNjbeTPOS8PGxBx7yS2hvCHnYKFkL2VWPFWCRN0Q=mo,Judulnya layanan bantuan tapi gk ngebantu sama sekali; kita ada keluhan susah dapat driver tapi gk ada respon dari cs malah ditutup terus chatnya tolong diperbaiki sistemnya,1,1,5.9.1,2025-02-07 14:07:20,Mohon maaf atas kendalanya; Kak Taufan. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk; atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali; ya. Jika ada pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek-mu; ya. ^Miko,2025-02-07 16:38:05,5.9.1
d132007c-d621-47d7-858c-20a20ba0928c,Ryan 39,https://play-lh.googleusercontent.com/a-/ALV-UjW-QwDai_Biqg5jX83RB7fyxVo_Zy6zBb6co6DvL5u-xg6KFLfc,Bagus; tapi kadang arahan mapnya dongo. Terus pesen gofood udah nunggu sejam tulisannya Masi aja 8-18 menit. Tiba² drivernya dateng saya yg kena marah. Tolong perbaiki lagi!!!,5,1,5.7.2,2025-01-26 10:21:09,,NaT,5.7.2
0b8595f3-7783-44db-8792-e8dda9b2ad7e,Fatimah Asari,https://play-lh.googleusercontent.com/a-/ALV-UjWFocWdbDLlOTtuL8vibZs-z1gWec9_nKLf-nOKVcnV4WRNiyo,Ini klo ada bintang 0 saya kasih bintang 0. Untuk gopaylater yg super ngaco. Masa tiba² tagihan jadi banyak?????? Beda sm tagihan yg muncul di aplikasi. Dr 187rb dibilang 330rb ama cs nya.,1,1,5.10.1,2025-02-14 23:29:11,Hai Kak Fatimah; mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu; silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-046-2337-17092 di subjek email; ya. ^Maura,2025-02-14 23:37:25,5.10.1
80f9c175-45a7-4741-917b-2a3090b9ff2b,Nabila Syafitri,https://play-lh.googleusercontent.com/a/ACg8ocIZqrWkJNQ-aAbOu1NZlikE6gEHg6sQl1JjlIoAB9hPVtOOWbA=mo,Driver + resto nya tolong di perhatikan lagi apabila lama;kasih peringatan karena estimasi dengan aslinya tidak sesuai!!!!,1,6,5.9.1,2025-02-14 13:19:54,Hai Kak Nabila; mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek; silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko,2025-02-14 16:51:40,5.9.1
745d2d61-4c9f-4343-a713-7e1daffe8651,R R,https://play-lh.googleusercontent.com/a/ACg8ocIZcNE7i6l1sZZw4TtDIWhlLVTTjfopoKRX68nE9Fver65-8jY=mo,perlu penyesuaian lagi; saya sering di kasih driver yang jauh dari titik penjemputan terus; jadi sering di cancel. tolong tambah fitur memilih driver agar bisa memilih driver terdekat,4,0,5.11.1,2025-02-27 09:15:42,,NaT,5.11.1
a750a999-a70c-4cfe-aa18-c123db642f5b,Sultan Nur,https://play-lh.googleusercontent.com/a-/ALV-UjX4Q10YBbVs69DacuOds4RgHTMw92e4RPBtaVHUWcymD18rDQC7,Gua nunggu lama driver Milih harga lebih baik Maxim atau grab cepet drivernya; gojek sekarang makin jelek🙏driver alasannya ada orderan lain lah itu lah; kalo gk mau narik gk usah nyalahin aplikasi; udah gitu cancel saldo gopay berkurang,1,2,5.10.1,2025-02-18 07:02:00,Mohon maaf atas ketidaknyamanannya; Kak Sultan. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk; atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali; ya. Jika ada pertanyaan lain; silakan kunjungi menu Bantuan pada aplikasi Gojek-mu; ya. ^Maura,2025-02-18 08:27:32,5.10.1
36fd1123-9bba-48f1-a9f1-de55c32c51f0,Robertus Patrika,https://play-lh.googleusercontent.com/a-/ALV-UjXlpBmEycmnLzg8hlFzQ4qVVkOev25Yg6mB2G0c6t2ZZ0PsDqs,Ganti gadget susah verifikasi wajah ada peringatan harus terang jangan pake aksesoris. Padahal saya sudah foto di luar ruang tanpa aksesoris apapun. Minta bantuan minta foto topup terakhir gimana caranya kita topup di ATM resi Udah dibuang.,1,1,5.8.1,2025-01-30 06:54:09,Hai Kak Robertus; mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala; silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-030-0837-34093 pada subjek email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maya,2025-01-30 08:37:43,5.8.1
